5,171,177,166,150,134,116,62,62,62,62,62,62,
2,68,153,149,133,115,101,8,62,62,62,62,62,
3,59,146,142,123,107,92,8,62,62,62,62,62,
10,168,163,147,131,112,98,62,62,62,62,62,62,
11,147,142,123,106,92,79,62,62,62,62,62,62,
0,155,149,133,115,101,85,62,62,62,62,62,62,
1,146,139,121,105,90,76,62,62,62,62,62,62,
7,56,141,136,118,102,87,8,62,62,62,62,62,
8,56,141,136,118,102,87,8,62,62,62,62,62,
1,136,129,111,96,82,67,62,62,62,62,62,62,
2,151,146,130,111,97,82,62,62,62,62,62,62,
3,52,137,132,114,100,84,8,62,62,62,62,62,
4,67,152,148,132,113,100,8,62,62,62,62,62,
4,151,145,129,110,96,81,62,62,62,62,62,62,
5,146,140,122,105,90,77,62,62,62,62,62,62,
6,60,147,143,124,108,93,8,62,62,62,62,62,
7,60,146,143,124,107,93,8,62,62,62,62,62,
2,153,147,131,113,99,83,62,62,62,62,62,62,
3,145,139,121,104,89,76,62,62,62,62,62,62,
10,67,152,148,132,114,100,8,62,62,62,62,62,
11,83,168,165,149,133,115,8,62,62,62,62,62,
1,56,142,136,119,103,87,8,62,62,62,62,62,
2,55,140,135,117,102,86,8,62,62,62,62,62,
7,137,131,112,98,83,68,62,62,62,62,62,62,
8,143,135,117,102,87,73,62,62,62,62,62,62,
2,60,147,144,124,108,94,8,62,62,62,62,62,
3,144,159,150,135,117,102,62,62,62,62,62,62,
4,153,148,132,113,100,84,62,62,62,62,62,62,
3,51,136,132,114,100,84,8,62,62,62,62,62,
4,71,156,151,136,119,103,8,62,62,62,62,62,
6,152,146,130,111,98,82,62,62,62,62,62,62,
7,146,140,122,105,90,77,62,62,62,62,62,62,
2,60,147,144,124,108,93,8,62,62,62,62,62,
3,60,147,143,124,108,93,8,62,62,62,62,62,
10,157,151,135,118,102,87,62,62,62,62,62,62,
11,168,164,147,131,112,98,62,62,62,62,62,62,
1,147,141,122,106,91,78,62,62,62,62,62,62,
2,146,164,153,138,121,104,62,62,62,62,62,62,
3,57,144,138,121,104,89,8,62,62,62,62,62,
2,151,146,129,111,96,82,62,62,62,62,62,62,
3,140,133,115,101,85,71,62,62,62,62,62,62,
10,59,145,141,123,106,91,8,62,62,62,62,62,
11,64,148,145,128,109,95,8,62,62,62,62,62,
1,58,144,139,121,105,90,8,62,62,62,62,62,
2,56,142,136,119,103,87,8,62,62,62,62,62,
3,140,133,115,101,85,71,62,62,62,62,62,62,
4,155,149,133,115,101,85,62,62,62,62,62,62,
2,148,142,123,107,92,79,62,62,62,62,62,62,
3,146,139,121,105,90,76,62,62,62,62,62,62,
10,65,149,146,129,111,97,8,62,62,62,62,62,
11,58,145,140,122,105,90,8,62,62,62,62,62,
2,149,144,124,108,94,80,62,62,62,62,62,62,
3,141,134,116,101,85,71,62,62,62,62,62,62,
8,56,142,136,119,103,87,8,62,62,62,62,62,
9,64,148,145,128,109,95,8,62,62,62,62,62,
0,60,147,143,124,108,93,8,62,62,62,62,62,
1,70,156,151,136,118,102,8,62,62,62,62,62,
10,150,145,128,109,95,81,62,62,62,62,62,62,
11,150,145,129,110,96,81,62,62,62,62,62,62,
1,145,138,121,104,89,75,62,62,62,62,62,62,
2,145,138,121,104,89,75,62,62,62,62,62,62,
4,57,142,137,119,103,88,8,62,62,62,62,62,
5,67,152,148,132,114,100,8,62,62,62,62,62,
5,59,146,142,123,107,92,8,62,62,62,62,62,
6,60,147,144,128,109,94,8,62,62,62,62,62,
10,155,149,133,115,100,85,62,62,62,62,62,62,
11,152,146,130,112,98,83,62,62,62,62,62,62,
8,136,130,111,97,82,67,62,62,62,62,62,62,
9,149,144,124,108,94,80,62,62,62,62,62,62,
0,152,146,130,111,98,82,62,62,62,62,62,62,
1,157,150,135,117,102,86,62,62,62,62,62,62,
10,58,144,139,121,105,90,8,62,62,62,62,62,
11,57,144,139,121,104,89,8,62,62,62,62,62,
2,60,147,144,124,108,93,8,62,62,62,62,62,
4,141,134,116,101,85,71,62,62,62,62,62,62,
5,150,145,128,109,95,81,62,62,62,62,62,62,
0,67,152,148,132,114,100,8,62,62,62,62,62,
5,148,143,123,107,92,79,62,62,62,62,62,62,
6,145,139,121,104,89,76,62,62,62,62,62,62,
6,58,144,139,121,105,90,8,62,62,62,62,62,
7,46,131,124,108,93,80,8,62,62,62,62,62,
0,71,156,151,136,119,103,8,62,62,62,62,62,
1,67,152,148,132,114,100,8,62,62,62,62,62,
10,147,141,122,106,91,78,62,62,62,62,62,62,
11,146,140,122,105,90,77,62,62,62,62,62,62,
2,145,139,121,104,89,76,62,62,62,62,62,62,
8,59,145,141,122,106,91,8,62,62,62,62,62,
9,58,145,140,122,105,90,8,62,62,62,62,62,
0,157,151,135,118,102,87,62,62,62,62,62,62,
2,67,152,148,132,114,100,8,62,62,62,62,62,
2,57,142,137,119,103,88,8,62,62,62,62,62,
3,58,145,140,122,105,91,8,62,62,62,62,62,
6,147,142,123,106,92,79,62,62,62,62,62,62,
7,139,132,114,100,84,69,62,62,62,62,62,62,
0,157,151,135,117,102,86,62,62,62,62,62,62,
1,146,140,122,106,91,78,62,62,62,62,62,62,
4,65,149,146,129,111,97,8,62,62,62,62,62,
5,58,145,140,122,105,90,8,62,62,62,62,62,
6,58,145,141,122,106,91,8,62,62,62,62,62,
7,58,145,141,122,106,91,8,62,62,62,62,62,
8,151,146,129,111,97,82,62,62,62,62,62,62,
9,143,135,118,102,87,73,62,62,62,62,62,62,
2,153,167,158,144,124,108,62,62,62,62,62,62,
3,64,148,145,128,109,95,8,62,62,62,62,62,
2,144,136,119,103,87,73,62,62,62,62,62,62,
3,147,142,123,106,92,79,62,62,62,62,62,62,
4,71,156,152,137,119,103,8,62,62,62,62,62,
4,154,148,132,113,100,84,62,62,62,62,62,62,
5,145,138,121,104,89,75,62,62,62,62,62,62,
9,59,146,143,123,107,92,8,62,62,62,62,62,
10,52,136,132,114,100,84,8,62,62,62,62,62,
2,72,157,153,137,120,104,8,62,62,62,62,62,
3,55,141,136,118,102,87,8,62,62,62,62,62,
6,146,140,122,105,90,77,62,62,62,62,62,62,
7,149,144,128,109,94,81,62,62,62,62,62,62,
2,153,147,131,113,99,83,62,62,62,62,62,62,
3,147,141,122,106,91,78,62,62,62,62,62,62,
10,65,150,146,130,111,97,8,62,62,62,62,62,
11,58,145,141,123,106,91,8,62,62,62,62,62,
4,160,167,156,142,123,107,62,62,62,62,62,62,
9,151,145,129,110,96,82,62,62,62,62,62,62,
10,148,166,157,142,123,107,62,62,62,62,62,62,
11,60,147,144,128,109,94,8,62,62,62,62,62,
2,165,159,144,128,108,94,62,62,62,62,62,62,
3,146,160,150,134,117,101,62,62,62,62,62,62,
4,86,172,168,152,137,120,8,62,62,62,62,62,
0,58,144,139,121,105,90,8,62,62,62,62,62,
1,60,147,144,124,108,94,8,62,62,62,62,62,
10,145,139,121,104,89,76,62,62,62,62,62,62,
11,145,138,121,104,89,76,62,62,62,62,62,62,
2,57,144,139,121,104,89,8,62,62,62,62,62,
3,56,142,137,119,103,88,8,62,62,62,62,62,
4,148,142,123,107,92,79,62,62,62,62,62,62,
0,57,142,137,119,103,88,8,62,62,62,62,62,
1,74,161,155,141,122,106,8,62,62,62,62,62,
10,146,140,122,105,90,77,62,62,62,62,62,62,
11,150,145,129,110,96,81,62,62,62,62,62,62,
3,145,138,121,104,89,75,62,62,62,62,62,62,
4,172,175,164,148,132,113,62,62,62,62,62,62,
0,144,171,165,148,133,114,62,62,62,62,62,62,
1,148,143,124,108,93,80,62,62,62,62,62,62,
2,140,133,115,101,85,70,62,62,62,62,62,62,
3,145,138,121,104,89,75,62,62,62,62,62,62,
4,67,151,147,131,113,99,8,62,62,62,62,62,
0,150,145,128,109,95,81,62,62,62,62,62,62,
1,164,157,142,123,107,92,62,62,62,62,62,62,
8,69,154,150,134,116,101,8,62,62,62,62,62,
9,57,143,138,120,104,89,8,62,62,62,62,62,
4,146,139,121,105,90,76,62,62,62,62,62,62,
7,60,147,143,124,108,93,8,62,62,62,62,62,
8,58,144,139,121,105,90,8,62,62,62,62,62,
0,166,159,144,128,109,95,62,62,62,62,62,62,
2,73,158,153,138,121,104,8,62,62,62,62,62,
3,48,132,128,109,95,81,8,62,62,62,62,62,
4,145,137,120,103,88,75,62,62,62,62,62,62,
5,66,150,146,130,112,98,8,62,62,62,62,62,
6,59,146,143,123,107,92,8,62,62,62,62,62,
7,59,146,142,123,107,92,8,62,62,62,62,62,
8,161,170,160,145,129,110,62,62,62,62,62,62,
9,149,144,124,108,94,80,62,62,62,62,62,62,
5,65,149,145,129,110,96,8,62,62,62,62,62,
6,66,150,146,130,111,97,8,62,62,62,62,62,
7,148,143,124,107,93,80,62,62,62,62,62,62,
8,141,134,115,101,85,71,62,62,62,62,62,62,
2,158,151,136,118,102,87,62,62,62,62,62,62,
3,146,139,121,105,90,76,62,62,62,62,62,62,
8,57,143,137,120,103,88,8,62,62,62,62,62,
9,60,147,143,124,108,93,8,62,62,62,62,62,
5,147,141,122,106,91,78,62,62,62,62,62,62,
6,149,144,124,108,94,80,62,62,62,62,62,62,
10,58,144,139,121,105,90,8,62,62,62,62,62,
7,150,145,128,109,95,81,62,62,62,62,62,62,
8,149,144,128,109,94,81,62,62,62,62,62,62,
11,65,149,145,129,110,96,8,62,62,62,62,62,
4,59,146,142,123,107,92,8,62,62,62,62,62,
5,148,143,123,107,92,79,62,62,62,62,62,62,
6,147,141,123,106,91,78,62,62,62,62,62,62,
3,60,147,144,124,108,93,8,62,62,62,62,62,
8,148,143,124,108,93,80,62,62,62,62,62,62,
9,152,147,131,112,98,83,62,62,62,62,62,62,
0,59,145,141,123,106,91,8,62,62,62,62,62,
10,146,140,122,105,90,77,62,62,62,62,62,62,
0,75,161,155,141,122,106,8,62,62,62,62,62,
1,58,144,139,121,105,90,8,62,62,62,62,62,
11,152,146,130,111,97,82,62,62,62,62,62,62,
4,150,145,128,109,95,81,62,62,62,62,62,62,
7,36,139,139,121,104,89,9,62,62,62,62,62,
8,45,154,153,138,121,104,9,62,62,62,62,62,
9,65,150,146,130,111,97,8,62,62,62,62,62,
10,57,144,138,121,104,89,8,62,62,62,62,62,
3,148,143,124,107,93,80,62,62,62,62,62,62,
5,52,137,132,114,100,84,8,62,62,62,62,62,
6,59,146,143,123,107,92,8,62,62,62,62,62,
0,144,136,118,102,87,73,62,62,62,62,62,62,
4,68,153,149,133,115,100,8,62,62,62,62,62,
5,66,151,147,131,112,99,8,62,62,62,62,62,
0,160,153,138,121,104,89,62,62,62,62,62,62,
1,146,140,122,105,90,77,62,62,62,62,62,62,
11,59,146,143,124,107,93,8,62,62,62,62,62,
0,77,163,157,143,124,107,8,62,62,62,62,62,
1,76,162,157,142,123,107,8,62,62,62,62,62,
7,148,145,129,110,96,82,62,62,62,62,62,62,
8,158,154,139,121,105,90,62,62,62,62,62,62,
9,156,150,134,116,101,86,62,62,62,62,62,62,
10,146,140,122,105,90,77,62,62,62,62,62,62,
0,58,144,139,121,105,90,8,62,62,62,62,62,
5,144,137,120,103,88,74,62,62,62,62,62,62,
6,152,146,130,111,98,82,62,62,62,62,62,62,
4,152,146,130,112,98,83,62,62,62,62,62,62,
5,153,148,132,113,100,84,62,62,62,62,62,62,
8,66,151,147,131,112,99,8,62,62,62,62,62,
9,83,170,166,150,134,116,8,62,62,62,62,62,
11,150,168,161,145,129,110,62,62,62,62,62,62,
0,160,170,161,145,129,110,62,62,62,62,62,62,
1,165,171,162,146,130,111,62,62,62,62,62,62,
0,142,159,150,135,117,102,62,62,62,62,62,62,
1,64,148,144,128,109,95,8,62,62,62,62,62,
8,148,166,157,142,123,107,62,62,62,62,62,62,
9,172,177,166,150,134,116,62,62,62,62,62,62,
10,58,145,140,122,105,90,8,62,62,62,62,62,
11,150,145,128,109,95,81,62,62,62,62,62,62,
0,145,139,121,104,89,76,62,62,62,62,62,62,
1,143,135,117,102,86,72,62,62,62,62,62,62,
3,79,164,160,145,128,109,8,62,62,62,62,62,
4,68,152,148,133,114,100,8,62,62,62,62,62,
0,140,133,115,101,85,71,62,62,62,62,62,62,
1,144,137,119,103,88,74,62,62,62,62,62,62,
7,64,148,145,129,110,96,8,62,62,62,62,62,
8,60,146,143,124,107,93,8,62,62,62,62,62,
8,151,165,155,140,122,105,62,62,62,62,62,62,
9,148,171,164,148,132,114,62,62,62,62,62,62,
2,64,148,144,128,109,94,8,62,62,62,62,62,
3,89,176,171,156,141,123,8,62,62,62,62,62,
10,148,143,123,107,92,79,62,62,62,62,62,62,
3,156,150,134,116,101,86,62,62,62,62,62,62,
4,151,146,129,111,97,82,62,62,62,62,62,62,
7,60,147,144,128,109,94,8,62,62,62,62,62,
8,79,165,160,145,128,109,8,62,62,62,62,62,
7,152,147,130,112,98,83,62,62,62,62,62,62,
8,144,161,151,136,118,102,62,62,62,62,62,62,
9,55,141,135,118,102,87,8,62,62,62,62,62,
8,145,137,120,104,88,75,62,62,62,62,62,62,
9,163,155,140,122,105,90,62,62,62,62,62,62,
2,152,146,130,111,98,82,62,62,62,62,62,62,
3,176,169,154,139,121,104,62,62,62,62,62,62,
8,55,140,135,117,102,86,8,62,62,62,62,62,
9,64,148,145,129,110,96,8,62,62,62,62,62,
6,60,147,144,124,108,93,8,62,62,62,62,62,
7,147,159,149,133,115,101,62,62,62,62,62,62,
8,168,163,147,130,112,98,62,62,62,62,62,62,
4,70,155,151,135,117,102,8,62,62,62,62,62,
5,57,144,139,121,105,90,8,62,62,62,62,62,
8,149,144,128,109,94,80,62,62,62,62,62,62,
9,143,135,117,102,86,72,62,62,62,62,62,62,
9,86,172,168,153,137,120,8,62,62,62,62,62,
10,57,144,138,121,104,89,8,62,62,62,62,62,
4,60,147,143,124,108,93,8,62,62,62,62,62,
5,65,149,146,129,111,97,8,62,62,62,62,62,
6,59,145,141,123,106,91,8,62,62,62,62,62,
8,140,133,115,101,85,71,62,62,62,62,62,62,
9,144,136,118,102,87,73,62,62,62,62,62,62,
6,145,137,120,104,88,75,62,62,62,62,62,62,
7,150,171,165,148,132,114,62,62,62,62,62,62,
8,57,144,138,121,104,89,8,62,62,62,62,62,
4,150,145,129,110,95,81,62,62,62,62,62,62,
5,146,140,122,106,91,77,62,62,62,62,62,62,
5,60,148,144,128,109,95,8,62,62,62,62,62,
6,52,137,132,114,100,84,8,62,62,62,62,62,
7,75,161,156,141,123,106,8,62,62,62,62,62,
9,168,162,146,130,111,97,62,62,62,62,62,62,
10,146,140,122,105,90,77,62,62,62,62,62,62,
4,146,140,122,106,91,77,62,62,62,62,62,62,
5,149,144,128,109,94,81,62,62,62,62,62,62,
6,149,144,128,109,95,81,62,62,62,62,62,62,
7,60,147,144,128,109,94,8,62,62,62,62,62,
8,59,146,143,123,107,92,8,62,62,62,62,62,
0,68,153,149,133,115,101,8,62,62,62,62,62,
1,58,145,141,122,106,91,8,62,62,62,62,62,
7,155,149,133,115,101,85,62,62,62,62,62,62,
8,146,139,121,105,90,76,62,62,62,62,62,62,
10,66,151,147,131,112,99,8,62,62,62,62,62,
11,75,161,156,141,123,106,8,62,62,62,62,62,
5,147,141,122,106,91,78,62,62,62,62,62,62,
6,143,135,117,102,86,72,62,62,62,62,62,62,
7,156,150,134,116,101,86,62,62,62,62,62,62,
11,64,149,145,129,110,96,8,62,62,62,62,62,
7,150,145,128,109,95,81,62,62,62,62,62,62,
8,142,134,116,101,86,72,62,62,62,62,62,62,
10,66,150,146,130,111,97,8,62,62,62,62,62,
11,65,149,145,129,110,96,8,62,62,62,62,62,
0,153,147,131,112,99,83,62,62,62,62,62,62,
1,144,137,119,103,88,74,62,62,62,62,62,62,
10,66,150,146,130,112,98,8,62,62,62,62,62,
11,71,156,152,137,119,103,8,62,62,62,62,62,
4,57,144,139,121,104,89,8,62,62,62,62,62,
5,66,151,147,131,113,99,8,62,62,62,62,62,
10,149,144,128,108,94,80,62,62,62,62,62,62,
11,160,153,138,121,104,89,62,62,62,62,62,62,
0,67,152,148,132,113,100,8,62,62,62,62,62,
1,53,138,133,115,101,85,8,62,62,62,62,62,
11,152,146,130,112,98,83,62,62,62,62,62,62,
10,149,170,163,147,131,112,62,62,62,62,62,62,
11,151,178,170,155,140,122,62,62,62,62,62,62,
10,148,167,160,145,128,109,62,62,62,62,62,62,
11,156,168,158,144,124,108,62,62,62,62,62,62,
2,55,140,135,117,102,86,8,62,62,62,62,62,
3,58,145,140,122,105,90,8,62,62,62,62,62,
4,149,144,128,109,94,81,62,62,62,62,62,62,
5,142,134,117,101,86,72,62,62,62,62,62,62,
0,151,145,129,110,96,82,62,62,62,62,62,62,
1,139,132,114,100,84,70,62,62,62,62,62,62,
5,58,144,139,121,105,90,8,62,62,62,62,62,
6,56,142,136,119,103,87,8,62,62,62,62,62,
2,64,148,145,129,110,96,8,62,62,62,62,62,
3,57,143,138,120,104,88,8,62,62,62,62,62,
10,151,146,129,111,97,82,62,62,62,62,62,62,
11,166,161,145,129,110,96,62,62,62,62,62,62,
8,59,146,142,123,107,92,8,62,62,62,62,62,
9,58,144,139,121,105,90,8,62,62,62,62,62,
10,149,144,124,108,93,80,62,62,62,62,62,62,
11,150,145,128,109,95,81,62,62,62,62,62,62,
0,57,144,139,121,104,89,8,62,62,62,62,62,
1,65,150,146,130,112,98,8,62,62,62,62,62,
2,145,138,121,104,89,75,62,62,62,62,62,62,
3,139,132,114,100,84,70,62,62,62,62,62,62,
5,141,134,116,101,85,71,62,62,62,62,62,62,
6,148,143,124,108,93,80,62,62,62,62,62,62,
7,65,149,146,129,111,97,8,62,62,62,62,62,
8,57,143,137,120,103,88,8,62,62,62,62,62,
2,150,145,128,109,95,81,62,62,62,62,62,62,
3,142,134,117,101,86,72,62,62,62,62,62,62,
4,60,147,144,124,108,94,8,62,62,62,62,62,
5,59,146,143,123,107,92,8,62,62,62,62,62,
7,56,142,137,119,103,88,8,62,62,62,62,62,
8,147,163,153,138,120,104,62,62,62,62,62,62,
9,145,138,121,104,89,75,62,62,62,62,62,62,
0,141,134,115,101,85,71,62,62,62,62,62,62,
1,149,144,124,108,94,80,62,62,62,62,62,62,
2,67,152,148,132,113,100,8,62,62,62,62,62,
3,55,141,135,118,102,87,8,62,62,62,62,62,
0,58,145,141,122,106,91,8,62,62,62,62,62,
1,59,146,142,123,107,92,8,62,62,62,62,62,
7,152,146,130,111,97,82,62,62,62,62,62,62,
8,147,141,123,106,91,78,62,62,62,62,62,62,
1,54,139,134,116,101,86,8,62,62,62,62,62,
2,58,145,140,122,105,90,8,62,62,62,62,62,
4,148,143,124,107,93,80,62,62,62,62,62,62,
5,149,144,124,108,94,80,62,62,62,62,62,62,
0,58,145,140,122,105,90,8,62,62,62,62,62,
